transcript_id,n_studies,median_log2fc,direction_consistency,combined_p,significant_fraction,evidence_score,ad_dysregulated
EI24,3,0.1309177342651848,1.0,0.2636435179042264,0.0,0.0654588671325924,0
C19orf26,1,-0.1309139956720666,1.0,0.5312761134670532,0.0,0.0654569978360333,0
UGT2B15,1,-0.1308799683638198,1.0,0.30954551372818434,0.0,0.0654399841819099,0
SLITRK1,3,-0.1308753612435849,1.0,0.6758402992393264,0.0,0.06543768062179245,0
BTF3L4P3,1,0.1308729573658542,1.0,0.7695563247058392,0.0,0.0654364786829271,0
KIAA1549,3,-0.1308389317851537,1.0,0.4408907265512779,0.0,0.06541946589257686,0
PNISR-AS1,1,0.1308348111886002,1.0,0.6392850493691169,0.0,0.0654174055943001,0
MUC13,2,-0.13082554318674372,1.0,0.17980446220671942,0.0,0.06541277159337186,0
SSPO,2,0.2616494937295697,0.5,0.14420365058654158,0.0,0.06541237343239242,0
SNORD114-5,3,-0.1308097987553478,1.0,0.19427848222123395,0.0,0.0654048993776739,0
FBL,3,0.1962020582699022,0.6666666666666666,0.2752141577927389,0.0,0.0654006860899674,0
RRAS2,3,0.1307952283165385,1.0,0.44631582695634575,0.0,0.06539761415826925,0
EDA,3,0.1307931084131521,1.0,0.07799444636692549,0.0,0.06539655420657604,0
AIG1,3,-0.1961844560034267,0.6666666666666666,0.11849390484985949,0.0,0.0653948186678089,0
PARP10,3,0.1961830667577215,0.6666666666666666,0.44261459647367396,0.0,0.06539435558590717,0
ZCCHC16,2,-0.13077358386650215,1.0,0.07022824235147762,0.0,0.06538679193325107,0
TAGAP,3,0.1961314447597093,0.6666666666666666,0.33922205459029464,0.0,0.06537714825323643,0
COL6A4P2,2,-0.1307469656855174,1.0,0.5393886218097623,0.0,0.0653734828427587,0
LINC01583,2,0.1307420781076678,1.0,0.32771733910835277,0.0,0.0653710390538339,0
KRABD3,1,0.1307356639345305,1.0,0.7291117093413675,0.0,0.06536783196726526,0
ARHGAP29,3,-0.1307233679027239,1.0,0.7272078912279815,0.0,0.06536168395136195,0
TP53INP2,3,0.1307224154728761,1.0,0.9035088672990446,0.0,0.06536120773643805,0
NIM1K,2,0.13071641764745046,1.0,0.66356841914703,0.0,0.06535820882372523,0
RPS25P5,1,0.1307134253336347,1.0,0.3066137297264429,0.0,0.06535671266681735,0
ESPNP,2,0.1307091168394616,1.0,0.6485054195448539,0.0,0.0653545584197308,0
KIAA2026,2,0.13070765279895416,0.5,0.0032380235382700987,0.5,0.06535382639947708,0
KARS1,1,0.1307025233492149,1.0,0.6036876757888981,0.0,0.06535126167460745,0
CNN2P2,1,-0.1307007496055361,1.0,0.5502718614170239,0.0,0.06535037480276805,0
DEUP1,2,-0.1306771915759161,1.0,0.46794452100739337,0.0,0.06533859578795805,0
SNORD49A,1,0.130674087473727,1.0,0.302762905907807,0.0,0.0653370437368635,0
C2CD5-AS1,1,-0.130673681066856,1.0,0.15749996287265577,0.0,0.065336840533428,0
CNTD1,3,0.1960101779096996,0.6666666666666666,0.042341016140998826,0.0,0.06533672596989987,0
CCDC58,2,-0.1306556856106406,1.0,0.3405673575764072,0.0,0.0653278428053203,0
EQTN,2,-0.13065277154944765,1.0,0.5028780759408847,0.0,0.06532638577472383,0
SPDYE8P,1,0.1306153947643209,1.0,0.18161851032018578,0.0,0.06530769738216045,0
RAB6D,1,-0.130602860004922,1.0,0.6491323494790242,0.0,0.065301430002461,0
LINC00668,1,0.1306003314265746,1.0,0.5487629176902528,0.0,0.0653001657132873,0
TXNP5,1,-0.1305809332046361,1.0,0.7247893419763258,0.0,0.06529046660231805,0
NUDCD3,3,-0.1958584174571696,0.6666666666666666,0.07671181123967533,0.0,0.06528613915238986,0
MTND4LP2,1,-0.1305680765798508,1.0,0.7076655599355244,0.0,0.0652840382899254,0
PAX8,3,-0.1958338303763576,0.6666666666666666,0.18104311801308032,0.0,0.06527794345878586,0
TYMSOS,1,0.1305555477839242,1.0,0.6460244254575478,0.0,0.0652777738919621,0
NHLRC3,3,0.1958257438500306,0.6666666666666666,0.4084142970745964,0.0,0.06527524795001019,0
LOC124900235,1,-0.1305295137113707,1.0,0.3970208724529949,0.0,0.06526475685568535,0
RN7SL748P,1,0.1305219158789367,1.0,0.27020591872721594,0.0,0.06526095793946834,0
NBPF26,1,-0.1305024784094497,1.0,0.6119240975162472,0.0,0.06525123920472485,0
PTPN12,3,0.195731708722616,0.6666666666666666,0.10658444448627412,0.0,0.06524390290753866,0
ATP5F1AP7,1,-0.1304877796129233,1.0,0.712578092450733,0.0,0.06524388980646165,0
LOC105374389,1,0.1304387805375164,1.0,0.1609190787338032,0.0,0.0652193902687582,0
RPP40,3,0.1304205596471292,1.0,0.6176003685600997,0.0,0.0652102798235646,0
C14orf129,1,0.1304163705283754,1.0,0.6879096694250351,0.0,0.0652081852641877,0
SNX5P2,1,-0.130413578047424,1.0,0.5523022968632259,0.0,0.065206789023712,0
CHI3L1,3,0.1956080384119136,0.6666666666666666,0.7579923756547783,0.0,0.06520267947063786,0
PKIB,3,0.1955865729907018,0.6666666666666666,0.09705048523848289,0.0,0.06519552433023393,0
MIR4748,1,0.1303447368367307,1.0,0.0645378210280462,0.0,0.06517236841836535,0
CD300LG,3,-0.1303441645749577,1.0,0.21828279901280567,0.0,0.06517208228747885,0
MIR1204,1,-0.1303382127964192,1.0,0.1275920537623955,0.0,0.0651691063982096,0
ELOCP30,1,-0.1302928055444416,1.0,0.32527475402807615,0.0,0.0651464027722208,0
FAM229A,2,0.26053098809137515,0.5,0.1366701739786054,0.0,0.06513274702284379,0
LOC729218,1,0.1302607155129775,1.0,0.5497103621032177,0.0,0.06513035775648875,0
ENPP7P11,1,-0.1302574910507744,1.0,0.5451796980798498,0.0,0.0651287455253872,0
IFIT6P,1,-0.1302348231001653,1.0,0.3265843366915172,0.0,0.06511741155008265,0
SYNCRIP,3,0.1302342694460874,1.0,0.43716856707928464,0.0,0.0651171347230437,0
OR6C75,1,-0.1302325475011253,1.0,0.4442416628752549,0.0,0.06511627375056266,0
SMS,3,-0.1953042006578789,0.6666666666666666,0.48951260310589073,0.0,0.06510140021929296,0
HNRNPA1P25,1,-0.1302006032860587,1.0,0.563472313247888,0.0,0.06510030164302935,0
RNU1-77P,1,-0.1301952382404153,1.0,0.4668444453455485,0.0,0.06509761912020764,0
LINC02933,1,-0.1301943020152217,1.0,0.556023043172116,0.0,0.06509715100761085,0
C2orf62,1,0.1301795567444297,1.0,0.29950496930339005,0.0,0.06508977837221484,0
PPP1R1B,3,-0.1952505423932553,0.6666666666666666,0.3387261901125493,0.0,0.0650835141310851,0
H3-3A,1,0.1301654630474509,1.0,0.5849547078309776,0.0,0.06508273152372546,0
USP30,3,0.1301443051689084,1.0,0.14414817236829328,0.0,0.0650721525844542,0
PTP4A1P7,1,0.1301429293044027,1.0,0.7650958727182068,0.0,0.06507146465220134,0
LOC151484,1,-0.1301335620417987,1.0,0.5751503180759111,0.0,0.06506678102089936,0
MTSS2,1,-0.1301308479375027,1.0,0.7426997802746831,0.0,0.06506542396875135,0
ZNF518B,3,0.1301068410770343,1.0,0.4604021193008212,0.0,0.06505342053851715,0
PPP1R12A-AS2,1,-0.1301052843004106,1.0,0.4924785370191509,0.0,0.0650526421502053,0
LOC100421775,1,-0.1300855851324657,1.0,0.6036957310165931,0.0,0.06504279256623285,0
LOC105373643,1,-0.1300681343039768,1.0,0.7469525277694176,0.0,0.0650340671519884,0
GPN3,3,0.1300617854670456,1.0,0.5655152451580117,0.0,0.0650308927335228,0
RBM17P3,1,0.1300487068675997,1.0,0.7375533679447852,0.0,0.06502435343379985,0
RPL21P32,1,-0.1300448153227822,1.0,0.6598833554876193,0.0,0.0650224076613911,0
SYBU-AS1,1,-0.1300381380379529,1.0,0.44911493815178927,0.0,0.06501906901897644,0
PKN3,3,0.1950501188035072,0.6666666666666666,0.3552912742115472,0.0,0.06501670626783573,0
GS1-600G8.3,2,-0.1300320518307183,1.0,0.13142815556837223,0.0,0.06501602591535915,0
MOBKL2C,1,-0.1300258437043582,1.0,0.6393282253141371,0.0,0.0650129218521791,0
MIR32,2,-0.2600393535274948,0.5,0.3223412723841328,0.0,0.0650098383818737,0
FLJ43879,1,-0.129989276899065,1.0,0.0564947426683792,0.0,0.0649946384495325,0
TDRKH,3,-0.1949739500003255,0.6666666666666666,0.06902076604866407,0.0,0.06499131666677516,0
MOV10,3,0.1949588924395104,0.6666666666666666,0.5028249662890398,0.0,0.0649862974798368,0
KCNQ1DN,1,0.1299591527332491,1.0,0.41892405895148754,0.0,0.06497957636662455,0
ZFHX3,3,0.1949279479170265,0.6666666666666666,0.24012110973893466,0.0,0.06497598263900883,0
CNPY1,2,0.12994348542863346,1.0,0.7081316337649084,0.0,0.06497174271431673,0
AP5B1,2,0.1299382164104092,1.0,0.6686274545087354,0.0,0.0649691082052046,0
SPECC1L-ADORA2A,1,0.1299301368043512,1.0,0.023280867304711003,0.0,0.0649650684021756,0
LOC102467147,1,0.1299096625940138,1.0,0.18251968195006507,0.0,0.0649548312970069,0
C6orf206,1,-0.1299070608315228,1.0,0.19119519511847824,0.0,0.0649535304157614,0
LINC00629,1,-0.1299020061922141,1.0,0.2612904281155543,0.0,0.06495100309610705,0
LINC01460,2,-0.12990158543948677,1.0,0.6156267425194955,0.0,0.06495079271974338,0
CAPN12,3,0.1298992389795112,1.0,0.32447790759464334,0.0,0.0649496194897556,0
LOC124904984,1,0.1298985183072821,1.0,0.646023740145181,0.0,0.06494925915364105,0
LINC01100,1,-0.1298831383295576,1.0,0.12738091154937717,0.0,0.0649415691647788,0
LOC102723766,1,0.1298420345262403,1.0,0.31288035831359806,0.0,0.06492101726312015,0
NOP10,2,0.1298256995742074,1.0,0.8154829908581096,0.0,0.0649128497871037,0
KIAA0319L,3,-0.1298253233915725,1.0,0.1520914854929357,0.0,0.06491266169578624,0
FAM89A,3,0.1947236282508386,0.6666666666666666,0.47347389197435363,0.0,0.06490787608361287,0
LOC100144595,1,0.1298111250610898,1.0,0.3933875029632131,0.0,0.0649055625305449,0
ZNF209P,1,-0.1298029273109691,1.0,0.6858709853235208,0.0,0.06490146365548455,0
CPLANE1,1,0.1298008222358575,1.0,0.41375033183974896,0.0,0.06490041111792876,0
RN7SL487P,1,-0.1297950813613206,1.0,0.46767226682295104,0.0,0.0648975406806603,0
RPL32P16,1,0.1297921287543912,1.0,0.7052908616837913,0.0,0.0648960643771956,0
WTIP,3,-0.1946670389906422,0.6666666666666666,0.4881753639877936,0.0,0.06488901299688073,0
TRPV5,3,0.1297773027581925,1.0,0.7179847902082834,0.0,0.06488865137909625,0
C16orf80,1,0.1297626529473055,1.0,0.6055222898827257,0.0,0.06488132647365275,0
RPL34P28,1,-0.129757973498744,1.0,0.5550208704918884,0.0,0.064878986749372,0
VAC14-AS1,2,0.25949532241651196,0.5,0.2791224199471163,0.0,0.06487383060412799,0
ZNF678,3,0.1297303988003983,1.0,0.7847476663634516,0.0,0.06486519940019915,0
RPL26P25,1,-0.1297239346241319,1.0,0.5182601948631895,0.0,0.06486196731206595,0
MRPL35P2,1,-0.1297214764586202,1.0,0.13530252956391584,0.0,0.0648607382293101,0
SLC7A2-IT1,1,0.1297160787546371,1.0,0.5831365117568437,0.0,0.06485803937731854,0
RPL5P28,1,0.129713265487445,1.0,0.45564568972642416,0.0,0.0648566327437225,0
MIR4697HG,1,0.1297122057111588,1.0,0.6186211251162763,0.0,0.0648561028555794,0
SNORD58C,1,0.1296973823015142,1.0,0.19544514083629028,0.0,0.0648486911507571,0
YPEL2,3,0.1296906204052792,1.0,0.12519774141928394,0.0,0.0648453102026396,0
LOC101929882,1,-0.129664571705433,1.0,0.23332596161483196,0.0,0.0648322858527165,0
EMR3,1,0.1296544406627163,1.0,0.16353802031048487,0.0,0.06482722033135815,0
PRR15,3,-0.1296151162648353,1.0,0.09353005218208621,0.0,0.06480755813241765,0
ERI2,2,-0.12960545570298573,1.0,0.503934104749556,0.0,0.06480272785149287,0
IL8RA,1,-0.1296029190250116,1.0,0.3866960928371502,0.0,0.0648014595125058,0
ARHGAP30,3,0.1295988833819099,1.0,0.7515228833770888,0.0,0.06479944169095495,0
MZT1P1,1,0.1295934670178559,1.0,0.3603320449011323,0.0,0.06479673350892795,0
SLC25A51P3,1,-0.1295819782139197,1.0,0.3494695401789897,0.0,0.06479098910695985,0
IMPDH1P9,1,-0.1295739805425055,1.0,0.4406294232826494,0.0,0.06478699027125275,0
RSHL1,1,0.1295619911341522,1.0,0.23090023925905057,0.0,0.0647809955670761,0
CACYBP,3,0.1295386322415774,1.0,0.780536642517171,0.0,0.0647693161207887,0
MTX2P1,1,-0.1295369865321138,1.0,0.6389127060735081,0.0,0.0647684932660569,0
KCNQ2-AS1,1,-0.1295343808876872,1.0,0.48132508799135143,0.0,0.0647671904438436,0
SEMA5B,3,-0.1942868977690812,0.6666666666666666,0.43309077250535133,0.0,0.0647622992563604,0
FRMPD3,2,0.12951286552116073,1.0,0.3719188977460696,0.0,0.06475643276058037,0
KCNE2,2,-0.12950839032683892,0.5,0.0014229418106439116,0.5,0.06475419516341946,0
ATRN,3,-0.1942407136416921,0.6666666666666666,0.09509979228115359,0.0,0.0647469045472307,0
AHSA1,3,0.1942236115660591,0.6666666666666666,0.37390770563115133,0.0,0.06474120385535304,0
MPV17L2,2,-0.1294666347788123,0.5,0.0010277633979593117,0.5,0.06473331738940614,0
C5orf24,3,0.1941966964381736,0.6666666666666666,0.08289523375246367,0.0,0.06473223214605786,0
CFAP99,2,0.12945660824800914,1.0,0.44751633797014356,0.0,0.06472830412400457,0
LSP1P4,1,-0.1294507450697644,1.0,0.589809823843988,0.0,0.0647253725348822,0
LINC01185,1,-0.1294356341582137,1.0,0.0484389009599656,0.0,0.06471781707910686,0
RALYL,3,-0.1294176763924426,1.0,0.5904696393666913,0.0,0.0647088381962213,0
POMT2,3,0.1294095437386198,1.0,0.08290722537845892,0.0,0.0647047718693099,0
HTR7P,1,-0.1293884071921347,1.0,0.5054723820052641,0.0,0.06469420359606735,0
BUB1,3,0.1940765416745167,0.6666666666666666,0.2050005352230303,0.0,0.06469218055817223,0
MIR1185-2,2,-0.12936840844606434,1.0,0.36985781725964845,0.0,0.06468420422303217,0
SEPTIN11,1,0.1293592529913683,1.0,0.4793989761451166,0.0,0.06467962649568415,0
KIAA1804,1,-0.1293581073025818,1.0,0.5182878781193399,0.0,0.0646790536512909,0
RPL31P62,1,-0.1293519023963847,1.0,0.5616435422164956,0.0,0.06467595119819235,0
POLD1,3,0.1293458029705649,1.0,0.2607128154173715,0.0,0.06467290148528244,0
C18orf2,1,0.129343890454769,1.0,0.5230637851740381,0.0,0.0646719452273845,0
GGT4P,1,0.1293390475123824,1.0,0.5366951674229847,0.0,0.0646695237561912,0
IBA57-DT,1,0.1293370891789775,1.0,0.5156297009053114,0.0,0.06466854458948874,0
CEACAM6,1,-0.1293337381750262,1.0,0.05788470014251829,0.0,0.0646668690875131,0
6-Sep,1,-0.1293310262098588,1.0,0.4892176471451851,0.0,0.0646655131049294,0
BET1,3,0.1939875556917489,0.6666666666666666,0.2405943204718117,0.0,0.06466251856391629,0
MT1JP,2,0.12929559855308864,1.0,0.6313677162243203,0.0,0.06464779927654432,0
LOC646471,1,0.1292910278124095,1.0,0.3381319979527957,0.0,0.06464551390620475,0
OR56A3,2,-0.1292894894011305,1.0,0.3889613633692427,0.0,0.06464474470056525,0
SPATA17,3,0.1292839432871163,1.0,0.4182432024355142,0.0,0.06464197164355814,0
POLR2L,3,-0.1292753599314351,1.0,0.7778640032323886,0.0,0.06463767996571755,0
SNRPEP6,1,-0.1292726557491215,1.0,0.6895028240018646,0.0,0.06463632787456075,0
SEC61A2,3,-0.1939020889572074,0.6666666666666666,0.1805529976600409,0.0,0.06463402965240246,0
TBC1D1,3,0.1938797785842032,0.6666666666666666,0.12422570464725388,0.0,0.06462659286140106,0
AFAP1-AS1,2,-0.2584996860479982,0.5,0.22870075462723424,0.0,0.06462492151199956,0
TPRG1L,3,-0.1938106645782076,0.6666666666666666,0.43004228804592837,0.0,0.06460355485940253,0
PHLPP2,2,-0.1291834811609757,1.0,0.3959794141788508,0.0,0.06459174058048785,0
MTMR6,3,-0.1937496114215635,0.6666666666666666,0.2348891161919326,0.0,0.06458320380718782,0
LOC100420011,1,-0.1291560291045262,1.0,0.27112120756657543,0.0,0.0645780145522631,0
FAM179B,2,0.1291452245383797,1.0,0.2442779248914822,0.0,0.06457261226918985,0
LOC100421402,1,0.1291332410945189,1.0,0.6805255328108696,0.0,0.06456662054725945,0
PDE7A,3,0.1291311044782102,1.0,0.364601142939388,0.0,0.0645655522391051,0
MOB2,2,0.12912973897658195,1.0,0.19069017953546358,0.0,0.06456486948829097,0
MARCH10,1,0.1291278056524336,1.0,0.32949750699438557,0.0,0.0645639028262168,0
LINC02504,1,-0.1291211351784445,1.0,0.11868418914071888,0.0,0.06456056758922225,0
MRPL45P2,2,0.25824086562982396,0.5,0.006377166530757384,0.0,0.06456021640745599,0
LOC730102,1,-0.1291064552184178,1.0,0.43166245953735904,0.0,0.0645532276092089,0
TDRD6,3,0.129091901800312,1.0,0.16895959737591573,0.0,0.064545950900156,0
LOC91431,1,0.1290767561155812,1.0,0.3790340894813051,0.0,0.0645383780577906,0
SLC39A9,3,-0.1935976218904116,0.6666666666666666,0.17601572074221625,0.0,0.06453254063013719,0
DYNLL1P3,1,0.1290631595281118,1.0,0.4948568965446949,0.0,0.0645315797640559,0
CYCSP4,1,0.1290312084625897,1.0,0.5788764105449975,0.0,0.06451560423129485,0
WDR77,3,-0.1935407854416921,0.6666666666666666,0.021190361258180697,0.0,0.06451359514723069,0
SNORD105,2,-0.25804988209715507,0.5,0.6690096538189285,0.0,0.06451247052428877,0
RN7SKP23,1,0.1290234008449413,1.0,0.6970620185538038,0.0,0.06451170042247065,0
CENTD3,1,0.1290211559883944,1.0,0.6759357475105789,0.0,0.0645105779941972,0
OR51G2,1,0.1290201191081223,1.0,0.6626552245639665,0.0,0.06451005955406115,0
ZNF486,3,0.1289969904714216,1.0,0.4354241791601682,0.0,0.0644984952357108,0
ILRUN-AS1,1,-0.1289748800672217,1.0,0.18215504857276646,0.0,0.06448744003361084,0
HS6ST1P1,1,-0.1289381985123749,1.0,0.7001888621378775,0.0,0.06446909925618745,0
UPF3AP2,1,0.1289281093673184,1.0,0.609261131974563,0.0,0.0644640546836592,0
C2orf72,2,0.1289051030006103,1.0,0.7387630019361847,0.0,0.06445255150030516,0
PLK3,3,0.1933512254492466,0.6666666666666666,0.6253577570413926,0.0,0.0644504084830822,0
C15orf21,1,0.1288681843638684,1.0,0.16988446612554783,0.0,0.0644340921819342,0
ZNF581,3,0.1288638449300571,1.0,0.5226535024897299,0.0,0.06443192246502855,0
KIAA1609,1,-0.1288416873201541,1.0,0.18613017602092138,0.0,0.06442084366007705,0
ZNF391,3,-0.1932496343533856,0.6666666666666666,0.28640368229810215,0.0,0.06441654478446186,0
C14orf172,1,0.1288126278172985,1.0,0.35678680014121983,0.0,0.06440631390864925,0
SPATA31B2P,1,0.1288020644049954,1.0,0.7165671393122452,0.0,0.0644010322024977,0
TMEM167B-DT,1,0.1287920105874731,1.0,0.37315260034003744,0.0,0.06439600529373656,0
CCDC180,2,0.12877910091950232,1.0,0.5237825058246027,0.0,0.06438955045975116,0
IGFL4,3,-0.128774670658627,1.0,0.5536829219945996,0.0,0.0643873353293135,0
PIP3-E,1,0.1287673365899726,1.0,0.7830814982142138,0.0,0.0643836682949863,0
HMSD,3,0.19313963730019,0.6666666666666666,0.038742609242973826,0.0,0.06437987910006332,0
IL1RAP,3,-0.1931393395109091,0.6666666666666666,0.10519819472084456,0.0,0.0643797798369697,0
FOXA3,1,0.1287432457573168,1.0,0.05576157683229669,0.0,0.0643716228786584,0
GEMIN6,3,0.1287326386706309,1.0,0.606287510033358,0.0,0.06436631933531545,0
CACNA1C-AS1,1,0.1287323155372668,1.0,0.5170093498759588,0.0,0.0643661577686334,0
GDPD2,3,0.1930980710462368,0.6666666666666666,0.36587094954965516,0.0,0.06436602368207893,0
HNRNPD-DT,1,0.1287073938883774,1.0,0.5792097581238587,0.0,0.0643536969441887,0
FTO,3,-0.1930593815280996,0.6666666666666666,0.21327798757932637,0.0,0.0643531271760332,0
FAM109A,2,0.12868322606256893,1.0,0.5303278101793544,0.0,0.06434161303128447,0
RANP8,1,0.1286826895201692,1.0,0.6324040111129033,0.0,0.0643413447600846,0
LOC100129940,1,0.1286809967752248,1.0,0.22679618047007635,0.0,0.0643404983876124,0
WWC2-AS2,1,0.1286730662317827,1.0,0.3539220997444838,0.0,0.06433653311589135,0
TMEM255B,2,0.12866057117611915,1.0,0.7817236102780045,0.0,0.06433028558805957,0
LOC100420966,1,0.1286581634214493,1.0,0.39537763063044407,0.0,0.06432908171072466,0
CAPN11,3,-0.1929650607945164,0.6666666666666666,0.40110530801971744,0.0,0.06432168693150546,0
IFNNP,1,0.1286367816535849,1.0,0.3800738973651654,0.0,0.06431839082679244,0
BEND2,2,-0.12863080866358045,1.0,0.3035234308635745,0.0,0.06431540433179023,0
PHRF1,3,0.1929452516582044,0.6666666666666666,0.5334595230123664,0.0,0.06431508388606813,0
BCOR,3,0.1286250912202966,1.0,0.3424904285426831,0.0,0.0643125456101483,0
RPL32P34,1,0.128603840241254,1.0,0.6803228438933798,0.0,0.064301920120627,0
LOC105371956,1,0.128603194929921,1.0,0.2922345017881685,0.0,0.0643015974649605,0
PRSS36,3,-0.1285858699225968,1.0,0.19307299757317592,0.0,0.0642929349612984,0
ROCK1P1,2,-0.12858496699437316,1.0,0.8879308576861048,0.0,0.06429248349718658,0
RNU6-162P,1,0.1285827224015823,1.0,0.6410814181463054,0.0,0.06429136120079115,0
SPRY3,3,0.1285589779308562,1.0,0.2780034946015447,0.0,0.0642794889654281,0
COPS3,3,-0.192804605943051,0.6666666666666666,0.30800885178868365,0.0,0.06426820198101699,0
CAMK2G,3,-0.1927681186445369,0.6666666666666666,0.4813794627683715,0.0,0.06425603954817896,0
DNAH10OS,1,0.1284930701581923,1.0,0.6904517059479678,0.0,0.06424653507909615,0
FRA10AC1,2,0.12848499977810185,1.0,0.5932765054790339,0.0,0.06424249988905092,0
RNU2-51P,1,-0.128482017366036,1.0,0.12337602676720529,0.0,0.064241008683018,0
LOC154761,1,-0.1284703200316818,1.0,0.1546477382020281,0.0,0.0642351600158409,0
RPS6P2,1,0.1284206964334766,1.0,0.316854492034105,0.0,0.0642103482167383,0
MIR646HG,2,0.12840475994700434,1.0,0.8777969191308053,0.0,0.06420237997350217,0
LINC02237,1,0.1283998057275945,1.0,0.298832729252595,0.0,0.06419990286379725,0
RIN1,3,-0.1283861757703883,1.0,0.6054904951171955,0.0,0.06419308788519415,0
SNORD60,2,0.12838180657646034,1.0,0.4731824955618501,0.0,0.06419090328823017,0
RN7SL426P,1,-0.1283778912427449,1.0,0.7339686682962854,0.0,0.06418894562137245,0
NIN,3,0.1925495149430558,0.6666666666666666,0.05119179650477875,0.0,0.06418317164768526,0
RPS21,3,0.1925453006035242,0.6666666666666666,0.12069540107252419,0.0,0.0641817668678414,0
LINC03233,1,0.1283437852372301,1.0,0.6645716208952849,0.0,0.06417189261861506,0
CTNNAL1,3,-0.192494607717474,0.6666666666666666,0.5084765058397671,0.0,0.064164869239158,0
KCNIP4,3,-0.1283134083608859,1.0,0.5559615699737699,0.0,0.06415670418044295,0
MS4A8,2,-0.1283015873985817,1.0,0.38974463141407206,0.0,0.06415079369929085,0
NAT12,1,0.1282899467096836,1.0,0.6362099099991814,0.0,0.0641449733548418,0
RADIL,3,0.1282637372712101,1.0,0.5809119483756611,0.0,0.06413186863560505,0
PPP1R14A,3,0.1923879749603911,0.6666666666666666,0.7319358959953599,0.0,0.06412932498679702,0
RN7SL230P,1,-0.1282534791497518,1.0,0.793375062210839,0.0,0.0641267395748759,0
MKX,3,-0.1282430003355532,1.0,0.36306107629396095,0.0,0.0641215001677766,0
PCMTD1P1,1,0.1282400211813064,1.0,0.437665908528331,0.0,0.0641200105906532,0
SLC11A2,3,0.1282359790416096,1.0,0.5780802119880495,0.0,0.0641179895208048,0
CELP,1,-0.1282174005700143,1.0,0.4986977225188366,0.0,0.06410870028500715,0
L1CAM,3,-0.1923254609521327,0.6666666666666666,0.6847142804416897,0.0,0.06410848698404423,0
LOC374491,1,0.1282129667013236,1.0,0.5506191995025087,0.0,0.0641064833506618,0
KBTBD5,1,-0.1281953386618342,1.0,0.31648129792837776,0.0,0.0640976693309171,0
MIR6883,1,0.1281887679328045,1.0,0.1384236726926851,0.0,0.06409438396640225,0
LOC124902229,1,0.1281858089070405,1.0,0.6008962695539876,0.0,0.06409290445352026,0
LRSAM1,3,-0.1281741032154881,1.0,0.2931156097093986,0.0,0.06408705160774406,0
SLC7A6OS,3,0.1281625753413364,1.0,0.2651194081289953,0.0,0.0640812876706682,0
NIFKP2,1,0.1281537618117132,1.0,0.23909137292876068,0.0,0.0640768809058566,0
ZNF18,3,-0.1922254594446375,0.6666666666666666,0.025310678914076998,0.0,0.0640751531482125,0
DONSONP1,1,0.1281250297430696,1.0,0.3880166629712846,0.0,0.0640625148715348,0
PPM1J,3,-0.1921764994514219,0.6666666666666666,0.3501516018202788,0.0,0.06405883315047396,0
KIF20B,3,0.1921545761621397,0.6666666666666666,0.6576736485283559,0.0,0.0640515253873799,0
OR14J1,1,-0.1280964508554523,1.0,0.04773868000825001,0.0,0.06404822542772615,0
MIR23B,2,-0.2561706973860321,0.5,0.5451666033863908,0.0,0.06404267434650802,0
PRPF38AP1,1,0.1280648411159613,1.0,0.43325134495937456,0.0,0.06403242055798065,0
CYP51A1-AS1,2,-0.1280369547570504,1.0,0.6622641742356249,0.0,0.0640184773785252,0
PAICS,3,0.1919932411278653,0.6666666666666666,0.1737236940156485,0.0,0.06399774704262176,0
MYH3,3,0.1919660255864623,0.6666666666666666,0.6492411385059496,0.0,0.06398867519548743,0
TSPAN33,3,0.1919627332298352,0.6666666666666666,0.13314757707020983,0.0,0.0639875777432784,0
RLBP1L2,1,0.1279710668524059,1.0,0.6559721175348379,0.0,0.06398553342620295,0
NY-SAR-48,1,0.1279708990460897,1.0,0.5528221167876952,0.0,0.06398544952304484,0
LOC100420642,1,-0.1279565415356699,1.0,0.5744960480633747,0.0,0.06397827076783495,0
MYEOV2,1,0.1279505551544337,1.0,0.6136531407498298,0.0,0.06397527757721685,0
CASP6,3,0.1279428511721481,1.0,0.2706403042380585,0.0,0.06397142558607405,0
ZNHIT6,3,0.1918985053350494,0.6666666666666666,0.006307652002939931,0.0,0.06396616844501646,0
NIF3L1,3,-0.1918625379397895,0.6666666666666666,0.06909036469717103,0.0,0.06395417931326317,0
GRAMD1B,3,-0.1279005424812362,1.0,0.3286522642391991,0.0,0.0639502712406181,0
LOC105378209,1,-0.1278954050495333,1.0,0.5684347280652965,0.0,0.06394770252476666,0
LOC729384,1,-0.1278953191797427,1.0,0.010753271417774796,0.0,0.06394765958987135,0
CDKL1,3,0.1918411784288314,0.6666666666666666,0.14787550739701738,0.0,0.06394705947627713,0
LYPLA1P2,1,-0.127887969984854,1.0,0.5053994970528426,0.0,0.063943984992427,0
LINC02198,1,-0.1278801016824842,1.0,0.2595765135838732,0.0,0.0639400508412421,0
HMGN2P27,1,0.1278678164124498,1.0,0.3659907893556472,0.0,0.0639339082062249,0
IGBP1C,1,-0.1278667983021524,1.0,0.458772736065324,0.0,0.0639333991510762,0
KATNBL1,2,0.1278427423433035,1.0,0.6204532135320221,0.0,0.06392137117165175,0
C15orf59-AS1,1,-0.1278389094581266,1.0,0.0762992815947507,0.0,0.0639194547290633,0
EXOSC8,3,0.1278273593443661,1.0,0.2131866400665567,0.0,0.06391367967218305,0
