study_id,transcript_id,log2fc,pvalue,padj,n_ad,n_control
GSE159699,NAGPA-AS1,0.21384245716258388,0.09593205532620391,0.33618231288128786,12,10
GSE159699,ZNF295-AS1,0.28226406286126116,0.09592233601618969,0.33618231288128786,12,10
GSE159699,FERD3L,-0.3976869360912786,0.09592203697788489,0.33618231288128786,12,10
GSE159699,ZNF888,0.22181593304922864,0.09606765330046806,0.3365050509419867,12,10
GSE159699,MMADHC,-0.22726440807854598,0.09605217673731008,0.3365050509419867,12,10
GSE159699,CASC21,0.07196831968834794,0.09606046566072919,0.3365050509419867,12,10
GSE159699,ALDH1L1-AS1,0.18720355569555536,0.09615869526261232,0.33676952556201,12,10
GSE159699,VPS13C,0.25545046392107373,0.09618669376131184,0.33676952556201,12,10
GSE159699,EPB41,0.43659681239082193,0.09618246888226262,0.33676952556201,12,10
GSE159699,HMP19,-0.38994347647678573,0.09628066862518027,0.3370476989162669,12,10
GSE159699,CSF3R,0.44843396050845197,0.09631061745932641,0.337101687595947,12,10
GSE159699,SEC31B,0.2675713516884972,0.09634511955559125,0.33717159469266333,12,10
GSE159699,ATP13A3,-0.18239784060155717,0.09639969696403212,0.33721781329725986,12,10
GSE159699,COQ8A,0.2388128244757306,0.09640192077109463,0.33721781329725986,12,10
GSE159699,SLC12A5,-0.48287004438431147,0.09637501295421717,0.33721781329725986,12,10
GSE159699,OR1E1,-0.07331882164495154,0.09645731455825228,0.33725906910333014,12,10
GSE159699,LOC100996286,-0.19189218513249112,0.09642864206766233,0.33725906910333014,12,10
GSE159699,ZBTB49,-0.16943040392641606,0.09645175330695828,0.33725906910333014,12,10
GSE159699,NPM3,-0.3413317937404483,0.09652334653432454,0.3374391051032744,12,10
GSE159699,RNF213,0.3433931083294386,0.09662207258440648,0.33773336592766035,12,10
GSE159699,OR52H1,0.1100396224501102,0.09665518930068148,0.3377982414023516,12,10
GSE159699,GGACT,0.24197152061246796,0.09669083688488596,0.3378719410857798,12,10
GSE159699,CCDC88B,0.6149224800385058,0.09677627421936007,0.3380122774973587,12,10
GSE159699,SLC1A4,-0.3517791952940099,0.09678342938377808,0.3380122774973587,12,10
GSE159699,GRIN1,-0.49833607068003793,0.09678926070714247,0.3380122774973587,12,10
GSE159699,RGPD3,-0.23899402099991396,0.09678565503397069,0.3380122774973587,12,10
GSE159699,PRPH2,-0.4087797990443405,0.09681347224122853,0.33804595799427467,12,10
GSE159699,PSAPL1,0.49955516515406617,0.09693615698347542,0.3380759072042245,12,10
GSE159699,MAP4K1,0.2734579141385012,0.09690198032822207,0.3380759072042245,12,10
GSE159699,ADD1,-0.08962434636097427,0.09690867166139416,0.3380759072042245,12,10
GSE159699,NDUFA11,-0.14147953638632416,0.09687839225288415,0.3380759072042245,12,10
GSE159699,KDM4B,0.2204913514127762,0.0969624411547119,0.3380759072042245,12,10
GSE159699,JAML,0.3143690865199532,0.09688291978853181,0.3380759072042245,12,10
GSE159699,TOMM20,-0.3781766917971945,0.0969909724060546,0.3380759072042245,12,10
GSE159699,CHCHD7,-0.23099750966400068,0.09697575122075365,0.3380759072042245,12,10
GSE159699,ZNF208,0.5222729279839755,0.0969677192677308,0.3380759072042245,12,10
GSE159699,ARF4,-0.21912738492852935,0.09686275409976335,0.3380759072042245,12,10
GSE159699,CEP97,0.3050618511395067,0.09693638683726506,0.3380759072042245,12,10
GSE159699,KLHL14,-0.30661700181188456,0.09699687107496884,0.3380759072042245,12,10
GSE159699,TBC1D17,0.11821120910264948,0.0970219737366333,0.33811261789042085,12,10
GSE159699,OR2T11,-0.10346406362637897,0.09708480865762162,0.3382182236043478,12,10
GSE159699,GABRA4,-0.618955987754128,0.09709600127778009,0.3382182236043478,12,10
GSE159699,SZT2,0.2725328285054722,0.09708408681773303,0.3382182236043478,12,10
GSE159699,MIR2682,-0.334317922077074,0.09717083540813289,0.33842809642520366,12,10
GSE159699,TXNDC5,0.24696477674733797,0.09719096117628027,0.3384473957168007,12,10
GSE159699,ABRA,-0.2458696159290934,0.09722213875936568,0.33845438824630064,12,10
GSE159699,CFAP157,0.3433979271647267,0.0972202331305131,0.33845438824630064,12,10
GSE159699,PLAC8L1,0.2203020083803725,0.09728903847956968,0.33863648221942316,12,10
GSE159699,CMTM7,0.3414170469240123,0.09731094431476052,0.3386619336785142,12,10
GSE159699,ZBED3-AS1,0.29901300701093714,0.09744627821374496,0.33894804405547646,12,10
GSE159699,OR10A5,-0.17412349154271933,0.09742420280387262,0.33894804405547646,12,10
GSE159699,PDCD7,0.13180689546827384,0.0974515793302654,0.33894804405547646,12,10
GSE159699,TTC26,0.2400457238494762,0.09744878426533395,0.33894804405547646,12,10
GSE159699,TENM3,-0.3815388642874158,0.0975021262043109,0.3389533654355688,12,10
GSE159699,C9orf24,-0.3051703132692598,0.09747470908241188,0.3389533654355688,12,10
GSE159699,R3HDM4,-0.159930758061682,0.09750728512689427,0.3389533654355688,12,10
GSE159699,NKX2-4,-0.12389286916241128,0.09751153441557603,0.3389533654355688,12,10
GSE159699,LRRC61,0.3044757150460251,0.09753294886696233,0.33897702731866525,12,10
GSE159699,SLC25A22,-0.37578935565716787,0.09756830273528239,0.339016657127496,12,10
GSE159699,MSMO1,-0.42542197881059085,0.09757356946283487,0.339016657127496,12,10
GSE159699,GJA1,0.5049732965226834,0.09760781567462835,0.3390341222190429,12,10
GSE159699,RNFT1,0.20926841713770017,0.09760017425676745,0.3390341222190429,12,10
GSE159699,LOC101928323,0.43446360825044783,0.09766464530918538,0.3391299953680916,12,10
GSE159699,HAUS2,-0.14308902362019627,0.09766322631687237,0.3391299953680916,12,10
GSE159699,AATBC,0.4919536549954455,0.09768229133498615,0.33914052254932503,12,10
GSE159699,SGMS1,0.19284914156074695,0.09771128300284765,0.3391904313184866,12,10
GSE159699,LOC101927406,-0.33389530611852647,0.09776443221070878,0.33932417198350406,12,10
GSE159699,ARRDC1,0.2798705934925385,0.09783038862852754,0.339502317708032,12,10
GSE159699,PYROXD2,0.41438203906522686,0.09784699591328422,0.3395091787027024,12,10
GSE159699,RIMKLA,-0.4261306510904683,0.0979510048657954,0.33981925832196863,12,10
GSE159699,MIR941-1,0.20939951898890674,0.09805075414144926,0.34005224065945205,12,10
GSE159699,LYRM4-AS1,0.21110293441195394,0.09804472227980364,0.34005224065945205,12,10
GSE159699,TIMM23,-0.21652905305934889,0.09807349717847959,0.34005224065945205,12,10
GSE159699,MRPL40,-0.13552363697663194,0.09807677526216119,0.34005224065945205,12,10
GSE159699,MIR3178,0.21835892415346742,0.09813188142825036,0.3401924769082727,12,10
GSE159699,ARG1,0.2504101620686787,0.09815445011158618,0.3402198908572769,12,10
GSE159699,PBLD,-0.3207893697392339,0.09821185630346203,0.3403680312691368,12,10
GSE159699,AMD1,0.30038513744350315,0.09825234355611677,0.340457501054688,12,10
GSE159699,NELL2,-0.6237018897624251,0.09836162165912551,0.34052826664575886,12,10
GSE159699,TNNI1,-0.12437740527277029,0.09837548477088544,0.34052826664575886,12,10
GSE159699,ANKRD10,0.11280975728877785,0.09828806065868496,0.34052826664575886,12,10
GSE159699,LINC00322,0.06065743707215217,0.09835540869430053,0.34052826664575886,12,10
GSE159699,SRI,-0.3326934834997912,0.09834490973189554,0.34052826664575886,12,10
GSE159699,CLN6,0.1589328906374874,0.09835920599954528,0.34052826664575886,12,10
GSE159699,LOC100996634,-0.21103239736046542,0.09834696855883845,0.34052826664575886,12,10
GSE159699,LOC101927967,0.36236306011720343,0.09845406577635048,0.3407461642716902,12,10
GSE159699,C11orf42,0.274902178092443,0.09846780046565347,0.3407461642716902,12,10
GSE159699,LOC727896,0.37479428126909253,0.09858747227904595,0.3410954307428256,12,10
GSE159699,NAGS,0.29336830364433863,0.09862752479032837,0.3410954307428256,12,10
GSE159699,SNORA15,0.0639450250783139,0.09861607545398977,0.3410954307428256,12,10
GSE159699,TRIM46,-0.2989263714207402,0.0986050693075497,0.3410954307428256,12,10
GSE159699,METTL6,-0.15274282624888702,0.0986617633176889,0.34111451651647423,12,10
GSE159699,LOC101929555,0.343181952236143,0.0986624422502187,0.34111451651647423,12,10
GSE159699,UBOX5,-0.18160684975582786,0.09871056691102911,0.3411792397583172,12,10
GSE159699,NKIRAS1,-0.27122208601326925,0.09869725967802752,0.3411792397583172,12,10
GSE159699,LINC01699,-0.12000224270823773,0.09872632761498953,0.3411828977860681,12,10
GSE159699,ZNF587,0.24694173528517283,0.09874330677670189,0.34119076489877065,12,10
GSE159699,LRRC43,-0.3127867251192886,0.09878403467051756,0.3412298762375753,12,10
GSE159699,CEP70,0.26479426775450765,0.09878230621852303,0.3412298762375753,12,10
GSE159699,ATP6V1B1-AS1,-0.2880472279137267,0.09884944769474906,0.34138010600469615,12,10
GSE159699,GPATCH1,0.16423652142526368,0.09885694701161588,0.34138010600469615,12,10
GSE159699,RAB6B,-0.43488941618528365,0.09887227292521868,0.34138222965371595,12,10
GSE159699,GABRA2,-0.5420030434621532,0.09893980688195302,0.34146464925825576,12,10
GSE159699,SNORD84,0.21739937746492477,0.0989114433170503,0.34146464925825576,12,10
GSE159699,SLC38A7,-0.2175705034909079,0.09894028706422958,0.34146464925825576,12,10
GSE159699,TBC1D9B,0.12316360553357164,0.09897099499925979,0.3415198379112004,12,10
GSE159699,TIGIT,-0.20483673963561583,0.09898786040817516,0.341527250763026,12,10
GSE159699,SNORA91,0.13098688711700834,0.0990553128730783,0.3416663830103709,12,10
GSE159699,PTDSS2,0.2847101387125628,0.09905763271971799,0.3416663830103709,12,10
GSE159699,MIR570,0.2948296053461208,0.0991129324077058,0.34179743016482256,12,10
GSE159699,RASL10B,0.3944968446606918,0.09912508424585262,0.34179743016482256,12,10
GSE159699,MIR6071,0.10698148345987918,0.09914652995495424,0.34182058745129523,12,10
GSE159699,SNORD103C,0.15803375351086124,0.09937923590824121,0.34255093874902204,12,10
GSE159699,TAF9,-0.4125198418189493,0.09938789410485072,0.34255093874902204,12,10
GSE159699,BDNF-AS,-0.321074524263004,0.09956972960437341,0.34274281052439043,12,10
GSE159699,EXT2,-0.10104605515714393,0.09960602922418724,0.34274281052439043,12,10
GSE159699,ZBTB39,0.16148810978598593,0.09956605579340365,0.34274281052439043,12,10
GSE159699,DBIL5P2,0.10162909087739025,0.09955759751104777,0.34274281052439043,12,10
GSE159699,CDRT1,0.23983568815937817,0.09958315367967879,0.34274281052439043,12,10
GSE159699,LOC105372582,0.24908851210247396,0.09949180199582335,0.34274281052439043,12,10
GSE159699,RAB7A,-0.1739561546331574,0.09960404280383539,0.34274281052439043,12,10
GSE159699,CEP19,0.35927779913416824,0.0994997920290922,0.34274281052439043,12,10
GSE159699,CDH9,-0.6006661982481707,0.09952550264975092,0.34274281052439043,12,10
GSE159699,MIR1273G,0.09314031865696795,0.09954733249637668,0.34274281052439043,12,10
GSE159699,APOM,0.22560017718729308,0.09959360449717172,0.34274281052439043,12,10
GSE159699,MIR4295,0.069323344074974,0.09962682653169257,0.3427635487760501,12,10
GSE159699,SYN3,-0.4854605018221019,0.09979437392408314,0.3428576094038459,12,10
GSE159699,PIM2,-0.31287310960793846,0.09986443906898279,0.3428576094038459,12,10
GSE159699,SNAI2,0.28094585636165403,0.09978600406388406,0.3428576094038459,12,10
GSE159699,CDK5,-0.3533680586012897,0.09988359882711116,0.3428576094038459,12,10
GSE159699,BMPR1A,0.19074286004767593,0.09970707224191674,0.3428576094038459,12,10
GSE159699,USP50,0.12728527934264233,0.09978927418567442,0.3428576094038459,12,10
GSE159699,TRAK2,0.46196038053765065,0.09977654198604459,0.3428576094038459,12,10
GSE159699,DIRAS3,-0.3007355128332918,0.09986884461913735,0.3428576094038459,12,10
GSE159699,DENND5A,0.26477237149066024,0.09969692556890544,0.3428576094038459,12,10
GSE159699,PSMG1,-0.23971380036941214,0.09982332420870056,0.3428576094038459,12,10
GSE159699,LIFR-AS1,-0.2786898316300288,0.09989055835471009,0.3428576094038459,12,10
GSE159699,LOC101929295,0.2966586304560024,0.09987008451171575,0.3428576094038459,12,10
GSE159699,VPS52,-0.11680592453220573,0.09986404855984814,0.3428576094038459,12,10
GSE159699,MIP,0.14377964794945586,0.09972936022865415,0.3428576094038459,12,10
GSE159699,HIST1H2BJ,0.29404526861867675,0.09986661957631804,0.3428576094038459,12,10
GSE159699,IFIH1,0.39515789209090135,0.09974596097329078,0.3428576094038459,12,10
GSE159699,TTC39B,-0.2860981240219038,0.099923489037518,0.3429199181609942,12,10
GSE159699,ZNF106,0.1841532609854415,0.09998574940236828,0.3430654499668535,12,10
GSE159699,LINC01125,0.3397747385547085,0.09999546253450821,0.3430654499668535,12,10
GSE159699,DHRS7,-0.17554682786350906,0.1000324502189169,0.3431416171145877,12,10
GSE159699,ARHGAP19-SLIT1,0.21863639042731475,0.10004971179771914,0.34314590745444085,12,10
GSE159699,SLC30A2,-0.4011626220642296,0.10006327483169013,0.34314590745444085,12,10
GSE159699,SMIM3,0.3078931534723295,0.10010431099820233,0.3432359103168267,12,10
GSE159699,EHD1,0.21688090298326035,0.10012133334489978,0.34324356058527766,12,10
GSE159699,PTCD2,-0.21132641922796847,0.10014434934134232,0.34327175344389804,12,10
GSE159699,NCK1-AS1,0.26473028287892775,0.10016004070267397,0.3432748345216736,12,10
GSE159699,LLGL1,0.36790488181758985,0.10019731723532815,0.3433518818315158,12,10
GSE159699,RNF219-AS1,-0.33600200624392307,0.10022681247006865,0.3434022457080191,12,10
GSE159699,CLK2,0.24565968520826775,0.10027574615440052,0.34351918589592834,12,10
GSE159699,NYAP1,-0.3226066060946673,0.1003408707187719,0.34369154921030565,12,10
GSE159699,MIR663B,-0.25008823724466644,0.10038827138703942,0.34380316201411404,12,10
GSE159699,ATMIN,-0.1972869939058146,0.10045788915061502,0.3438275223115525,12,10
GSE159699,BOLA3-AS1,0.18723982179084064,0.10049444305360264,0.3438275223115525,12,10
GSE159699,MAPT,-0.1285951392597422,0.10044438463670509,0.3438275223115525,12,10
GSE159699,SLC27A1,0.3209849560032465,0.1005166722288377,0.3438275223115525,12,10
GSE159699,LOX,0.19493257449696233,0.10049532679266808,0.3438275223115525,12,10
GSE159699,CAPN1,-0.15680940869728577,0.10050840492308512,0.3438275223115525,12,10
GSE159699,LOC105373338,0.13777458445335905,0.10047884526862284,0.3438275223115525,12,10
GSE159699,TCEA3,0.40987794099251884,0.10052873131448262,0.3438275223115525,12,10
GSE159699,ORAI3,0.2547456206516405,0.10051847829717249,0.3438275223115525,12,10
GSE159699,SMNDC1,0.16877698193800672,0.10060768560217857,0.3439943446824956,12,10
GSE159699,LINC01435,-0.12263800095092242,0.10064763930096807,0.3439943446824956,12,10
GSE159699,LINC01353,0.14767509472194862,0.10065781606588411,0.3439943446824956,12,10
GSE159699,HOOK2,0.33641870149667863,0.10065241061349955,0.3439943446824956,12,10
GSE159699,LOC100129055,-0.20120370871854343,0.1006664481056118,0.3439943446824956,12,10
GSE159699,BHLHE41,0.22286433956852658,0.10064194128683714,0.3439943446824956,12,10
GSE159699,LOC100506476,-0.4070336153137486,0.10071816906669351,0.34406975288704394,12,10
GSE159699,SLC5A12,-0.2874781705531785,0.10070343420126247,0.34406975288704394,12,10
GSE159699,STK10,0.42973232170905185,0.10075295309823941,0.3440872744073206,12,10
GSE159699,PPP1R35,-0.21661480447061265,0.10074332720183242,0.3440872744073206,12,10
GSE159699,EFNB3,-0.3869605245443468,0.10079044312344035,0.3441646590821891,12,10
GSE159699,SEL1L2,0.09543594061921375,0.1008078105031035,0.3441733191900868,12,10
GSE159699,LOC100506314,0.23811520807196163,0.1008369250402373,0.3442220774468589,12,10
GSE159699,ARF4-AS1,0.22816532348619678,0.10086994015260414,0.34428413460528484,12,10
GSE159699,RPL36AL,0.17488091904900127,0.10092482125289706,0.3444207944109896,12,10
GSE159699,HSDL2,-0.35165244250978667,0.10094588002733842,0.34444200733927594,12,10
GSE159699,MIR4255,0.06059917290712719,0.10097060841782542,0.3444757334525223,12,10
GSE159699,IGSF11,0.23848644614712278,0.10101543850365008,0.3445298408371152,12,10
GSE159699,AK9,0.18202969312860784,0.10101616121070982,0.3445298408371152,12,10
GSE159699,NECAB1,-0.47227374238052366,0.10103359680158429,0.3445386697101491,12,10
GSE159699,BNIP3,-0.23553822437479255,0.10113001027811726,0.3446969437980865,12,10
GSE159699,MIR5581,0.14342839033240892,0.10113737197801786,0.3446969437980865,12,10
GSE159699,NUP98,0.13143675513095765,0.10120465533721572,0.3446969437980865,12,10
GSE159699,BET1,0.19398755569174897,0.10115425478420798,0.3446969437980865,12,10
GSE159699,SNX31,0.727193228564051,0.10120835572329034,0.3446969437980865,12,10
GSE159699,SLC35E4,0.27547634804184584,0.10113060623366238,0.3446969437980865,12,10
GSE159699,SNORD136,0.09624216818576284,0.10119582150215482,0.3446969437980865,12,10
GSE159699,ZBTB8OS,0.2471901802392953,0.10118276573478764,0.3446969437980865,12,10
GSE159699,CPNE1,0.1530302623465909,0.10121369365854355,0.3446969437980865,12,10
GSE159699,LOC105374250,0.48744741749028164,0.10129784925784854,0.34478756954917744,12,10
GSE159699,FAM184A,-0.2723300685827752,0.10131205036097532,0.34478756954917744,12,10
GSE159699,EPHA3,-0.3798067485326131,0.10127417605003985,0.34478756954917744,12,10
GSE159699,PHOSPHO2,0.22882924780233949,0.1013145926379316,0.34478756954917744,12,10
GSE159699,LOC100506302,0.2486527530517706,0.10130565367228815,0.34478756954917744,12,10
GSE159699,COL9A1,0.6384226279001997,0.10139749883606552,0.34496853217852763,12,10
GSE159699,MYO1E,0.5333492364025822,0.10138581444138683,0.34496853217852763,12,10
GSE159699,GPSM1,0.28305546835705453,0.10144628490673238,0.3450351608483402,12,10
GSE159699,ETNPPL,-0.5129141970382012,0.10144681989434735,0.3450351608483402,12,10
GSE159699,RFX2,0.4711013620414084,0.10150187116593028,0.3451328607549086,12,10
GSE159699,CDK16,-0.21792828360056937,0.10150529064260327,0.3451328607549086,12,10
GSE159699,MIR647,0.29378571017700184,0.10161689740720264,0.3452362813881508,12,10
GSE159699,CPSF1,0.27203805184713126,0.1015829146372666,0.3452362813881508,12,10
GSE159699,RASSF10,-0.4387661246928495,0.10162496932528046,0.3452362813881508,12,10
GSE159699,MIR124-2HG,-0.4007500662855863,0.10158809144778529,0.3452362813881508,12,10
GSE159699,CPNE2,0.41562865654800074,0.10155622742638011,0.3452362813881508,12,10
GSE159699,CRSP8P,-0.2368472743984864,0.10162489979699307,0.3452362813881508,12,10
GSE159699,LOC102467226,-0.09278122415834815,0.10164703548659824,0.3452607004540396,12,10
GSE159699,CLDN4,-0.2103749028035523,0.10169755889443098,0.34534661525444504,12,10
GSE159699,ZNF608,0.25184141056571274,0.10170271521178677,0.34534661525444504,12,10
GSE159699,ACSF3,0.22988483950651073,0.10171697471619978,0.34534661525444504,12,10
GSE159699,SNORA5C,0.3072289769806966,0.1017474389524781,0.3453995126289068,12,10
GSE159699,TMEM39B,-0.16396106791510068,0.10181898068212207,0.3455918188839147,12,10
GSE159699,FGF16,-0.07435726897135053,0.1019198310541534,0.34583295795330954,12,10
GSE159699,NAIP,0.4098961508572483,0.10190870881529446,0.34583295795330954,12,10
GSE159699,LINC00869,-0.25471751646445284,0.10198957622682862,0.34587777114734836,12,10
GSE159699,YIF1A,0.14282311599918884,0.10200756122263431,0.34587777114734836,12,10
GSE159699,CAMLG,-0.19043636557164412,0.10200062973354701,0.34587777114734836,12,10
GSE159699,ZFX-AS1,0.19827212327161392,0.10196568242580453,0.34587777114734836,12,10
GSE159699,MYADML2,-0.4588703881638616,0.10200412447683424,0.34587777114734836,12,10
GSE159699,SLITRK3,-0.30548699556783454,0.10204569935791159,0.34595653751639105,12,10
GSE159699,UNC13D,0.46943449649260005,0.10208767256784426,0.3460482806908259,12,10
GSE159699,C5orf38,0.3652345536038183,0.1021106687986936,0.3460756798806023,12,10
GSE159699,LOC105375429,-0.19699429122016232,0.10213046296831411,0.3460922201581042,12,10
GSE159699,PTDSS1,-0.26646859352094054,0.10215847756632031,0.3461019996529928,12,10
GSE159699,ZIM2,-0.42082448488966917,0.10216317752404555,0.3461019996529928,12,10
GSE159699,SEC61A2,-0.1939020889572074,0.10228190319469409,0.3463525237904671,12,10
GSE159699,CSGALNACT2,0.22838431530959546,0.10227031265285551,0.3463525237904671,12,10
GSE159699,WDR49,0.37964916311723984,0.10226960188383107,0.3463525237904671,12,10
GSE159699,HIST1H2BG,-0.3644626328496141,0.10234664236706167,0.34647112290229337,12,10
GSE159699,CSPG5,-0.26928926566637124,0.10234678736082138,0.34647112290229337,12,10
GSE159699,FAM114A1,0.41962486247601083,0.10253758922215918,0.3468640372433565,12,10
GSE159699,XDH,-0.09947113473069956,0.10248826420970439,0.3468640372433565,12,10
GSE159699,ADGRG2,0.30387932397351514,0.10249708084075962,0.3468640372433565,12,10
GSE159699,SKINT1L,-0.17055686587775876,0.10253062100992778,0.3468640372433565,12,10
GSE159699,ARAP3,-0.396985668993584,0.1025192829622404,0.3468640372433565,12,10
GSE159699,MTNR1A,-0.14360055584704579,0.10258766361343957,0.3469828482456608,12,10
GSE159699,LINC01202,-0.277681218554015,0.10263040619517434,0.347076829811311,12,10
GSE159699,GAB3,0.434722732029019,0.10267800219660676,0.34718719495475103,12,10
GSE159699,SNX19,0.12366946057200412,0.10273024359656861,0.3472626413549849,12,10
GSE159699,PRIMA1,0.7242554213955597,0.10271899397556897,0.3472626413549849,12,10
GSE159699,RBM39,0.17015643691042825,0.10274770844097939,0.3472710926422033,12,10
GSE159699,MPP5,0.29588825851748446,0.10278029275158732,0.3472968364593664,12,10
GSE159699,NR2C2,0.09396656424270589,0.10278525695091477,0.3472968364593664,12,10
GSE159699,MCTP1,-0.30602457146114137,0.1028124700402765,0.3473382122222531,12,10
GSE159699,GRIK1,-0.2622391607059287,0.10290125826330428,0.3474895659597885,12,10
GSE159699,SPATA13,0.37692641608561583,0.10288543401309798,0.3474895659597885,12,10
GSE159699,ZNF500,0.25682492334978946,0.10290219328086128,0.3474895659597885,12,10
GSE159699,LMX1B,-0.1928712564373401,0.10291981355564929,0.34749850041792485,12,10
GSE159699,ZFAT,0.1604230484471456,0.10294590698162041,0.34753603686579626,12,10
GSE159699,USP30,0.16050226977194537,0.10296209930979967,0.34754014204846706,12,10
GSE159699,PKD1L3,0.33572749404696123,0.10303169389141148,0.3476509906489219,12,10
GSE159699,EIF3I,-0.18801139278455192,0.10303988251673207,0.3476509906489219,12,10
GSE159699,SLC51B,0.44325204452258826,0.10302015957741766,0.3476509906489219,12,10
GSE159699,UTAT33,0.12255102818782648,0.10308163259437772,0.34774129466276044,12,10
GSE159699,ATP6V1C1,-0.3849328975397013,0.10316138433875657,0.34795975072168384,12,10
GSE159699,LOC100129518,0.16853809179850565,0.10320389447811525,0.34805254690584836,12,10
GSE159699,FGFBP2,-0.14774986117609662,0.10324193965775567,0.3480796820714628,12,10
GSE159699,CARD6,0.3567365941970855,0.1032312201823367,0.3480796820714628,12,10
GSE159699,TMEM141,-0.16441983068586286,0.10327119121446073,0.34812772564247174,12,10
GSE159699,FADS1,-0.404325093043604,0.10331128369244082,0.34815187691719873,12,10
GSE159699,KDELR1,-0.16521232844552003,0.10330444530430065,0.34815187691719873,12,10
GSE159699,LOC100147773,0.20206678546932877,0.10332336362702522,0.34815187691719873,12,10
GSE159699,FOCAD,-0.20670260906234628,0.10335813858361585,0.34821849070432487,12,10
GSE159699,SNX11,0.09761604921074873,0.10342010850412023,0.3482902902925331,12,10
GSE159699,PSMD6,-0.1711109843029064,0.10341006278901978,0.3482902902925331,12,10
GSE159699,IGFBP5,0.3701108688408761,0.10342447601507565,0.3482902902925331,12,10
GSE159699,ZFP64,-0.18567639739877784,0.10345026160352534,0.3483265773028742,12,10
GSE159699,MIR2467,0.17660465693234373,0.10346826981009863,0.34833667042117344,12,10
GSE159699,GJC3,-0.2682049847076532,0.10354430792913064,0.34844101070235,12,10
GSE159699,SNORD16,0.2539853070214771,0.1035195739163262,0.34844101070235,12,10
GSE159699,POC1A,-0.22435578788329869,0.10353528470725493,0.34844101070235,12,10
GSE159699,RUSC2,-0.17918790215611313,0.10356764616167272,0.3484690150540492,12,10
GSE159699,ZNF680,0.37012464288095526,0.1035980926651313,0.34850755621201385,12,10
GSE159699,HP,0.28107741287434307,0.1036091368743723,0.34850755621201385,12,10
GSE159699,PTER,-0.6670601523170188,0.10362423414388157,0.34850782283230664,12,10
GSE159699,LCAL1,-0.1163869962426388,0.1036569384000915,0.34851679404701874,12,10
GSE159699,C7orf13,0.21972918655385643,0.10365550839511943,0.34851679404701874,12,10
GSE159699,TTC38,0.2699859426185167,0.1037102138288931,0.3485949047093414,12,10
GSE159699,SCAP,0.11834872159799215,0.1037025593311217,0.3485949047093414,12,10
GSE159699,TMEM128,-0.28738203800877793,0.10374196295516135,0.34865112126538367,12,10
GSE159699,MIR4648,0.14255915789263315,0.10375770594433296,0.3486535366556894,12,10
GSE159699,CRISPLD1,-0.490658754826403,0.10385250423063712,0.34866915699886647,12,10
GSE159699,RSPO2,-0.4833330815515584,0.10379923272932791,0.34866915699886647,12,10
GSE159699,SLC37A2,0.3725460423757605,0.1038513133431702,0.34866915699886647,12,10
GSE159699,BOD1,0.13414201860845054,0.10383605400188813,0.34866915699886647,12,10
GSE159699,GSTP1,0.16324539970793417,0.10381482357066478,0.34866915699886647,12,10
GSE159699,JOSD2,0.1788755719869295,0.10381722294608263,0.34866915699886647,12,10
GSE159699,CDKL5,-0.33693794461397353,0.10394405236645064,0.34892603489307883,12,10
GSE159699,CHAF1A,-0.280948084833204,0.10400529871238347,0.34893194175682984,12,10
GSE159699,EPB41L4A,0.2641502936792657,0.10397867908613327,0.34893194175682984,12,10
GSE159699,IFT20,0.13601122474737792,0.10400595712884564,0.34893194175682984,12,10
GSE159699,LOC100130357,0.2652240234447323,0.1039990975721311,0.34893194175682984,12,10
GSE159699,SGSM2,-0.2607292240441934,0.1040802583872163,0.34913074243043385,12,10
GSE159699,FBXL17,-0.20838274194749395,0.1041159615313938,0.349200029382501,12,10
GSE159699,SLC9C2,0.3362344501910848,0.10413806249509511,0.34922368182964986,12,10
GSE159699,THAP3,0.18801668870385102,0.10417231670820357,0.34928807708865367,12,10
GSE159699,ZNF24,0.22948136769374994,0.10418787698602183,0.34928978233713126,12,10
GSE159699,LOC105372419,0.20276929990020875,0.10422464882519197,0.34930344564588617,12,10
GSE159699,GCOM1,0.15395612661403688,0.10421784830887605,0.34930344564588617,12,10
GSE159699,SLC26A7,0.197878886801238,0.10423710941557192,0.34930344564588617,12,10
GSE159699,PTPRU,0.27158455474621235,0.10448773918269533,0.3500927628463222,12,10
GSE159699,SLC22A18AS,-0.19738343029353211,0.10455031524596464,0.3501407215761919,12,10
GSE159699,SPRN,-0.2549215952029087,0.10456240629677713,0.3501407215761919,12,10
GSE159699,MAN2B2,-0.14090040379481472,0.10454890970169894,0.3501407215761919,12,10
GSE159699,ZNF780B,0.28870889228814,0.10454839532678475,0.3501407215761919,12,10
GSE159699,CLEC2D,0.3681973298494263,0.10459253243414046,0.3501910702159376,12,10
GSE159699,LOC101927635,0.10078049429183492,0.10460913873867357,0.3501961444849479,12,10
GSE159699,RAB3IP,0.3334355592380742,0.10470099744517468,0.35041205123760477,12,10
GSE159699,CACNB2,-0.41546078900388483,0.10473592347852362,0.35041205123760477,12,10
GSE159699,YTHDF3-AS1,-0.1735753606259326,0.10473952452656639,0.35041205123760477,12,10
GSE159699,ZNF738,0.26507143853960047,0.10476825288821273,0.35041205123760477,12,10
GSE159699,CCDC134,0.25118703651226104,0.10477933394543393,0.35041205123760477,12,10
GSE159699,ZNF790-AS1,-0.19788983479476885,0.10472268476460311,0.35041205123760477,12,10
GSE159699,ZNF300P1,0.32564149378576146,0.10476276100667718,0.35041205123760477,12,10
