study_id,transcript_id,log2fc,pvalue,padj,n_ad,n_control
GSE53697,MCM7,-0.03804687547560981,0.8883027178464805,0.9999543342423776,9,8
GSE53697,MCM6,0.2764389135284251,0.23853975289944576,0.9999543342423776,9,8
GSE53697,MCM5,0.2491758537839357,0.2718390414572877,0.9999543342423776,9,8
GSE53697,MCM4,0.040672059399867955,0.8564639522642334,0.9999543342423776,9,8
GSE53697,MCM3,0.007525678060933849,0.9352188676133538,0.9999543342423776,9,8
GSE53697,MARK1,-0.031238550858209813,0.8570461110420358,0.9999543342423776,9,8
GSE53697,MCM2,0.06835619635127577,0.7733431044135873,0.9999543342423776,9,8
GSE53697,MCF2,0.1111035738740247,0.6803423705118983,0.9999543342423776,9,8
GSE53697,CHST6,0.5794416099540767,0.05660272551410015,0.9999543342423776,9,8
GSE53697,MCC,0.03856738026217865,0.8441669454556114,0.9999543342423776,9,8
GSE53697,MCAM,-0.1487612913633889,0.519568856103039,0.9999543342423776,9,8
GSE53697,MC5R,0.01749368711658992,0.6817086390700346,0.9999543342423776,9,8
GSE53697,MC4R,0.3222205407026473,0.2224151727181734,0.9999543342423776,9,8
GSE53697,MCL1,0.10698426351617485,0.7317150449400918,0.9999543342423776,9,8
GSE53697,MDFI,0.13188430349513813,0.5262410595034033,0.9999543342423776,9,8
GSE53697,MAPT,0.022567024973136895,0.8065309074939275,0.9999543342423776,9,8
GSE53697,MAP4,0.06249978150998636,0.7313562772023681,0.9999543342423776,9,8
GSE53697,MAB21L1,0.1126528312659103,0.4147164351753523,0.9999543342423776,9,8
GSE53697,MARCKS,0.10934383457364927,0.493370719520983,0.9999543342423776,9,8
GSE53697,MXD1,0.11063905495319837,0.3729634747045729,0.9999543342423776,9,8
GSE53697,MAD2L1,0.08715377385807233,0.7668737838555164,0.9999543342423776,9,8
GSE53697,SMAD1,0.28174836679756865,0.043431400240686355,0.9999543342423776,9,8
GSE53697,SMAD2,0.19355359572230668,0.15946532003128536,0.9999543342423776,9,8
GSE53697,SMAD3,-0.014919935695381525,0.904482282173341,0.9999543342423776,9,8
GSE53697,SMAD4,0.1489413744068555,0.45095592606585055,0.9999543342423776,9,8
GSE53697,SMAD5,0.32051208023391453,0.1837593672659254,0.9999543342423776,9,8
GSE53697,SMAD6,0.2750123623235705,0.4946566230859675,0.9999543342423776,9,8
GSE53697,SMAD7,0.0876424552117383,0.6257136311629339,0.9999543342423776,9,8
GSE53697,SMAD9,0.4833315717734634,0.013706228808958852,0.9999543342423776,9,8
GSE53697,MAF,0.014138385378350549,0.9403948370424908,0.9999543342423776,9,8
GSE53697,MAFG,-0.0154117293210696,0.9067305985390197,0.9999543342423776,9,8
GSE53697,MAG,0.44904114352757407,0.11787546657204861,0.9999543342423776,9,8
GSE53697,MAGEA8,0.09059303570678279,0.3949060041375627,0.9999543342423776,9,8
GSE53697,MAGEA12,-0.022296660144266678,0.7200054072087634,0.9999543342423776,9,8
GSE53697,MAP2,-0.04005338659352908,0.8857691733729349,0.9999543342423776,9,8
GSE53697,MAP1B,0.20280591555911798,0.49826965615623464,0.9999543342423776,9,8
GSE53697,MAP1A,0.038862508565514986,0.7711958048936195,0.9999543342423776,9,8
GSE53697,MAOB,0.638844989510126,0.034019617302089494,0.9999543342423776,9,8
GSE53697,MAOA,0.07405785788788233,0.7986955911195881,0.9999543342423776,9,8
GSE53697,MANBA,0.13195744007753163,0.28797126498062103,0.9999543342423776,9,8
GSE53697,MAP6,-0.03387933336195115,0.7592797442063233,0.9999543342423776,9,8
GSE53697,MAN2B1,-0.15826110763300694,0.52719306545187,0.9999543342423776,9,8
GSE53697,MAN2C1,-0.09388157107095196,0.6430241911680566,0.9999543342423776,9,8
GSE53697,MAN2A2,0.0743630402733384,0.6304119880474777,0.9999543342423776,9,8
GSE53697,MAN1A1,-0.1753533456840728,0.43125068495241203,0.9999543342423776,9,8
GSE53697,MAL,0.4748600726732457,0.08242721387526267,0.9999543342423776,9,8
GSE53697,MAK,0.33907170793502717,0.2754605661632523,0.9999543342423776,9,8
GSE53697,MAGOH,0.09994350459588608,0.2819843399566904,0.9999543342423776,9,8
GSE53697,MAN2A1,0.4186075089043797,0.19608108268067365,0.9999543342423776,9,8
GSE53697,FXYD1,0.266464493722518,0.29228646201942493,0.9999543342423776,9,8
GSE53697,FXYD3,0.422465646880545,0.16963596074562837,0.9999543342423776,9,8
GSE53697,PLN,0.1705466990127147,0.7038460176894152,0.9999543342423776,9,8
GSE53697,SFRP4,-0.012744284745285661,0.964906259182723,0.9999543342423776,9,8
GSE53697,SFRP5,-0.044979474882627435,0.5168924543007186,0.9999543342423776,9,8
GSE53697,SFRS1,-0.03205683368209744,0.6416940167167238,0.9999543342423776,9,8
GSE53697,SFRS2,0.0367090772597658,0.7600739480186032,0.9999543342423776,9,8
GSE53697,SFRS3,0.1674369090617409,0.21464764627425795,0.9999543342423776,9,8
GSE53697,SFRS4,-0.14413491391258226,0.4120881103826419,0.9999543342423776,9,8
GSE53697,SFRS5,-0.05814689959784136,0.6821721366689895,0.9999543342423776,9,8
GSE53697,SFRS6,0.07655616719695768,0.520386184583014,0.9999543342423776,9,8
GSE53697,SFRS7,-0.11644167083690249,0.288956405930685,0.9999543342423776,9,8
GSE53697,SFRS8,-0.14135074166943884,0.6649056742559839,0.9999543342423776,9,8
GSE53697,SFRS10,0.07318130097597475,0.4813538059992323,0.9999543342423776,9,8
GSE53697,SFTPA1B,0.0287721734870046,0.3284623568247357,0.9999543342423776,9,8
GSE53697,SFTPB,-0.013007554079420891,0.9335883870910604,0.9999543342423776,9,8
GSE53697,SFTPC,0.11957001236662745,0.4669214992733416,0.9999543342423776,9,8
GSE53697,SFRP2,0.35584921590586394,0.27275739484044265,0.9999543342423776,9,8
GSE53697,SFTPD,-0.02061318578132898,0.9031675405379368,0.9999543342423776,9,8
GSE53697,SGCB,0.2895988288361595,0.24643686842809184,0.9999543342423776,9,8
GSE53697,SGCD,0.02752241845016279,0.8421617591333196,0.9999543342423776,9,8
GSE53697,SGCG,0.059381914129299274,0.7271723994397952,0.9999543342423776,9,8
GSE53697,SGK1,0.3092514102855537,0.3175811821549999,0.9999543342423776,9,8
GSE53697,SCG5,0.08716250814241011,0.8587326574426747,0.9999543342423776,9,8
GSE53697,SGSH,-0.10347038863405622,0.7063154154131301,0.9999543342423776,9,8
GSE53697,SGTA,-0.08278657038982651,0.5488111790088298,0.9999543342423776,9,8
GSE53697,SH3BGR,0.21897525183091027,0.16320405619909314,0.9999543342423776,9,8
GSE53697,SH3BGRL,0.15566878852103372,0.4640756835428482,0.9999543342423776,9,8
GSE53697,SH3BP2,0.026096075710321465,0.9255388812678413,0.9999543342423776,9,8
GSE53697,ITSN1,-0.09787479367328267,0.24921555033911147,0.9999543342423776,9,8
GSE53697,SH3GL1,-0.22268616436035504,0.1886426832183803,0.9999543342423776,9,8
GSE53697,SH3GL2,0.2623394751600898,0.6111640741132259,0.9999543342423776,9,8
GSE53697,SH3GL3,0.04756376042063515,0.7580542517480388,0.9999543342423776,9,8
GSE53697,SGCA,-0.04382156385239644,0.8824318455016522,0.9999543342423776,9,8
GSE53697,SFRP1,0.4096010859932875,0.21531335537140406,0.9999543342423776,9,8
GSE53697,SFPQ,-0.08391353447300087,0.6836315949136076,0.9999543342423776,9,8
GSE53697,SETMAR,-0.04849739340183312,0.6798720946484997,0.9999543342423776,9,8
GSE53697,CCL22,0.06799967761498299,0.1763972126796817,0.9999543342423776,9,8
GSE53697,CCL25,0.06612593603314931,0.08359936113575761,0.9999543342423776,9,8
GSE53697,CXCL6,-0.027932978242939013,0.6170441843290977,0.9999543342423776,9,8
GSE53697,CXCL11,-0.3889909712091376,0.425278474456396,0.9999543342423776,9,8
GSE53697,CXCL5,0.059854845122876865,0.7427591100508539,0.9999543342423776,9,8
GSE53697,XCL1,0.057661801888397576,0.18057448308025156,0.9999543342423776,9,8
GSE53697,CX3CL1,-0.06210437823903714,0.6993309497051112,0.9999543342423776,9,8
GSE53697,SDC1,0.007382738064506844,0.9512827230810295,0.9999543342423776,9,8
GSE53697,SDC2,0.228169252735694,0.4702927892135582,0.9999543342423776,9,8
GSE53697,SDC4,0.2842522371871903,0.40050916555943106,0.9999543342423776,9,8
GSE53697,SDCBP,0.2271032266017654,0.41788908473095376,0.9999543342423776,9,8
GSE53697,CXCL12,0.11837823085611898,0.6379358433630912,0.9999543342423776,9,8
GSE53697,SDF2,0.026597092903572594,0.9127715242889689,0.9999543342423776,9,8
GSE53697,SDHA,-0.06391065916885541,0.7298985106964894,0.9999543342423776,9,8
GSE53697,SDHB,0.056621156284355045,0.7889455576744975,0.9999543342423776,9,8
GSE53697,SDHC,0.14826563644883972,0.43801687546594237,0.9999543342423776,9,8
GSE53697,SDHD,0.13417669258816467,0.6574789733321764,0.9999543342423776,9,8
GSE53697,SET,0.08065015318780588,0.5702791392999413,0.9999543342423776,9,8
GSE53697,MAP2K4,0.10675441819376275,0.7233390294168394,0.9999543342423776,9,8
GSE53697,SEPW1,0.1333826123530617,0.4143707480569996,0.9999543342423776,9,8
GSE53697,SEPP1,0.6201165245710065,0.15833407470120686,0.9999543342423776,9,8
GSE53697,SEMA3F,-0.2602293978529442,0.4907727402499533,0.9999543342423776,9,8
GSE53697,SELPLG,-0.013121161532400949,0.9112525490204866,0.9999543342423776,9,8
GSE53697,SHB,0.14341851817618334,0.6279734865059481,0.9999543342423776,9,8
GSE53697,SELP,-0.1607260019792094,0.5873247009157041,0.9999543342423776,9,8
GSE53697,SELE,-0.08976500075206517,0.7185599215350235,0.9999543342423776,9,8
GSE53697,SEL1L,0.2263385044253612,0.4151038693813329,0.9999543342423776,9,8
GSE53697,TRAPPC2,0.15062595909314247,0.48876237956053725,0.9999543342423776,9,8
GSE53697,SECTM1,-0.2508197925884674,0.644732211250662,0.9999543342423776,9,8
GSE53697,SEC14L1,0.009201974400934176,0.9674635553987279,0.9999543342423776,9,8
GSE53697,SEC13,0.11393417949780194,0.2979214833375597,0.9999543342423776,9,8
GSE53697,SELL,0.3061233090839055,0.4412728443531959,0.9999543342423776,9,8
GSE53697,SHBG,0.10891716820230529,0.324726765161819,0.9999543342423776,9,8
GSE53697,SHC1,-0.037681183054304235,0.8813274705606305,0.9999543342423776,9,8
GSE53697,FBXW4,0.06777827611568998,0.7440606464953147,0.9999543342423776,9,8
GSE53697,SLC2A2,0.47029952558131605,0.15886553107611726,0.9999543342423776,9,8
GSE53697,SLC2A3,-0.1916515761320543,0.5221631420052599,0.9999543342423776,9,8
GSE53697,SLC2A4,-0.08557919969094407,0.6501417722231542,0.9999543342423776,9,8
GSE53697,SLC2A5,0.3516142668383053,0.41661622067172144,0.9999543342423776,9,8
GSE53697,SLC3A1,0.22027909794571876,0.6547950685522835,0.9999543342423776,9,8
GSE53697,SLC3A2,0.04249949123977892,0.8273423235538669,0.9999543342423776,9,8
GSE53697,SLC4A1,-0.07153266579162626,0.6223309163246173,0.9999543342423776,9,8
GSE53697,SLC4A2,0.06720906960116668,0.8240079811462617,0.9999543342423776,9,8
GSE53697,SLC5A1,-0.01656603280974825,0.8224000374393209,0.9999543342423776,9,8
GSE53697,SLC5A2,0.04793187734069004,0.6695415754022969,0.9999543342423776,9,8
GSE53697,SMTN,-0.05933956785628647,0.8996861775525573,0.9999543342423776,9,8
GSE53697,SLC5A3,0.24985133615609545,0.5490185284563182,0.9999543342423776,9,8
GSE53697,SLC5A4,0.24649698939667042,0.3734673818543053,0.9999543342423776,9,8
GSE53697,SLC5A5,-0.16505726700783308,0.6216089115667605,0.9999543342423776,9,8
GSE53697,SLC6A1,-0.04547102300115036,0.7205692180384724,0.9999543342423776,9,8
GSE53697,SLC6A2,-0.04754365528773885,0.4144133930169679,0.9999543342423776,9,8
GSE53697,SLC6A3,-0.06103283919697612,0.4700414983657727,0.9999543342423776,9,8
GSE53697,SLC8A3,-0.03829265931215886,0.8752035257379783,0.9999543342423776,9,8
GSE53697,SLC8A1,0.038020264740191934,0.90668731581972,0.9999543342423776,9,8
GSE53697,SLC7A4,-0.06682184801194468,0.6756129920447165,0.9999543342423776,9,8
GSE53697,SLC8A2,-0.05267957710020621,0.7953626127238566,0.9999543342423776,9,8
GSE53697,SLC7A2,0.5123292868026761,0.3085795536953882,0.9999543342423776,9,8
GSE53697,SLC7A1,0.20729794896560705,0.25352309081976027,0.9999543342423776,9,8
GSE53697,SLC2A1,0.16467671449588028,0.5528547145505016,0.9999543342423776,9,8
GSE53697,SLC6A13,-0.2884286175949091,0.4539732605924055,0.9999543342423776,9,8
GSE53697,SLC6A11,0.32895539537412244,0.15702150153985087,0.9999543342423776,9,8
GSE53697,SLC6A9,0.29355908544722187,0.2683221977217425,0.9999543342423776,9,8
GSE53697,SLC6A8,0.07912186676068966,0.6990795205752576,0.9999543342423776,9,8
GSE53697,SLC6A7,-0.15435802061224546,0.59196008879059,0.9999543342423776,9,8
GSE53697,SLC6A6,0.31136804459296563,0.053560299539864666,0.9999543342423776,9,8
GSE53697,SLC6A4,-0.10102310639711659,0.22434356935648772,0.9999543342423776,9,8
GSE53697,SLC6A12,-0.25697521359580655,0.4112675881500766,0.9999543342423776,9,8
GSE53697,CCL21,0.09421130931878996,0.24927036399990193,0.9999543342423776,9,8
GSE53697,SLC1A7,0.2292974092593758,0.5214293509843362,0.9999543342423776,9,8
GSE53697,SLC1A5,0.3008596226853535,0.46091660762153763,0.9999543342423776,9,8
GSE53697,SHH,-0.2136355367788596,0.12410051400369265,0.9999543342423776,9,8
GSE53697,SHMT1,0.34117006335666433,0.04503343754819342,0.9999543342423776,9,8
GSE53697,SHMT2,-0.16086240713676414,0.33588563836312346,0.9999543342423776,9,8
GSE53697,SHOX2,0.007757485409077863,0.883942104001899,0.9999543342423776,9,8
GSE53697,SI,-0.13765726373292742,0.5851989924959042,0.9999543342423776,9,8
GSE53697,SIAH1,-0.013611797246936508,0.8897082161929912,0.9999543342423776,9,8
GSE53697,SIAH2,0.10638072082762351,0.5333808123162107,0.9999543342423776,9,8
GSE53697,ST6GAL1,0.18257084722089179,0.33904789647676864,0.9999543342423776,9,8
GSE53697,ST3GAL1,-0.024613433115801442,0.83246427698328,0.9999543342423776,9,8
GSE53697,ST3GAL2,-0.10687711014424472,0.39079897018076803,0.9999543342423776,9,8
GSE53697,ST3GAL4,0.16537312669867088,0.1869660204186727,0.9999543342423776,9,8
GSE53697,ST3GAL3,0.02663174823893666,0.7819213897029665,0.9999543342423776,9,8
GSE53697,ST8SIA1,0.3568063148374332,0.18790289633732254,0.9999543342423776,9,8
GSE53697,SILV,-0.043325449833476304,0.7651460990559449,0.9999543342423776,9,8
GSE53697,STIL,0.018819713735692467,0.819840293852378,0.9999543342423776,9,8
GSE53697,SIM2,0.09820133153276922,0.5347546046720177,0.9999543342423776,9,8
GSE53697,SIPA1,0.02408299933065905,0.9402898742778203,0.9999543342423776,9,8
GSE53697,SLC1A4,0.04918738820091573,0.7599891854230996,0.9999543342423776,9,8
GSE53697,SLC4A3,0.0013730772815190306,0.9931644370162591,0.9999543342423776,9,8
GSE53697,SLC1A3,0.20308553105581595,0.5209787613785348,0.9999543342423776,9,8
GSE53697,SLC1A2,0.23599721833882725,0.5365876584394003,0.9999543342423776,9,8
GSE53697,SLC1A1,-0.021574288999245184,0.927266339748229,0.9999543342423776,9,8
GSE53697,SLAMF1,0.032026392941361476,0.43513046230086105,0.9999543342423776,9,8
GSE53697,SLC1A6,-0.16148253192604534,0.5192448509886542,0.9999543342423776,9,8
GSE53697,SLA,0.2280367641872334,0.5785717127571861,0.9999543342423776,9,8
GSE53697,SKP1,0.09157427007337748,0.7039346338751629,0.9999543342423776,9,8
GSE53697,SKIV2L,-0.16600477660031032,0.29228239570397285,0.9999543342423776,9,8
GSE53697,SKIL,0.003524232880452338,0.9759987002227413,0.9999543342423776,9,8
GSE53697,SKI,0.0032101836196609668,0.98928937967926,0.9999543342423776,9,8
GSE53697,SIX3,-0.0436916990777073,0.6128016463776147,0.9999543342423776,9,8
GSE53697,SIX1,-0.23739064398241821,0.44431960236081935,0.9999543342423776,9,8
GSE53697,SKP2,0.07678442987373657,0.46421958054356016,0.9999543342423776,9,8
GSE53697,SLC9A1,-0.10344963206828606,0.3145605561524467,0.9999543342423776,9,8
GSE53697,CCL20,0.00894354902946752,0.8149806671903757,0.9999543342423776,9,8
GSE53697,CCL17,-0.1059343843636022,0.023123798382713185,0.9999543342423776,9,8
GSE53697,RPS18,0.11606444749239708,0.5567373739603791,0.9999543342423776,9,8
GSE53697,RPS19,0.20468572631262294,0.34820240608459296,0.9999543342423776,9,8
GSE53697,RPS20,0.1652065787431498,0.366359163473166,0.9999543342423776,9,8
GSE53697,RPS21,0.19441352918619526,0.48678898432533657,0.9999543342423776,9,8
GSE53697,RPS23,0.253021682520961,0.3974269025084012,0.9999543342423776,9,8
GSE53697,RPS24,0.17180794657311083,0.3278333724815292,0.9999543342423776,9,8
GSE53697,RPS25,0.057295884185879054,0.7846254294024522,0.9999543342423776,9,8
GSE53697,RPS26,0.034808709039917174,0.7730396135551962,0.9999543342423776,9,8
GSE53697,RPS27,0.034952911093365735,0.8237686487500663,0.9999543342423776,9,8
GSE53697,RPS27A,0.036254616188325706,0.900850027901025,0.9999543342423776,9,8
GSE53697,RPS28,-0.21417848583513976,0.0600774273654372,0.9999543342423776,9,8
GSE53697,RPS29,0.029624738412347362,0.9399788252382335,0.9999543342423776,9,8
GSE53697,RRAD,-0.1292728826699021,0.4790113145034781,0.9999543342423776,9,8
GSE53697,RRAS,-0.047796733098413036,0.8389338112954067,0.9999543342423776,9,8
GSE53697,RPS17,0.5983136198153023,0.12695641341206215,0.9999543342423776,9,8
GSE53697,RRBP1,0.02833488696395925,0.9057489300850226,0.9999543342423776,9,8
GSE53697,RRM1,0.17771426363179366,0.46986738071286527,0.9999543342423776,9,8
GSE53697,RRM2,-0.032723468770111785,0.8662942466379833,0.9999543342423776,9,8
GSE53697,RTKN,0.23478542414477044,0.3956796262351565,0.9999543342423776,9,8
GSE53697,RS1,-0.0028184455008406495,0.990181851680541,0.9999543342423776,9,8
GSE53697,RSC1A1,-0.045200825578627146,0.6748685838131617,0.9999543342423776,9,8
GSE53697,CLIP1,-0.08105976631422163,0.528582946758838,0.9999543342423776,9,8
GSE53697,RSU1,-0.027757897789252084,0.8021810725793345,0.9999543342423776,9,8
GSE53697,RTN1,0.14750930035021348,0.7255613164905326,0.9999543342423776,9,8
GSE53697,RTN2,-0.18556398148123954,0.20436151007120765,0.9999543342423776,9,8
GSE53697,RXRA,-0.10051842917969189,0.7655916509792612,0.9999543342423776,9,8
GSE53697,RXRB,-0.04263621864885536,0.5490614057506729,0.9999543342423776,9,8
GSE53697,RXRG,-0.1672482729553395,0.4312637013670263,0.9999543342423776,9,8
GSE53697,RYK,0.2138727440644237,0.3540038828714003,0.9999543342423776,9,8
GSE53697,RYR1,-0.03935872156929765,0.9053863568287187,0.9999543342423776,9,8
GSE53697,RREB1,-0.07123049903284828,0.8267282534035201,0.9999543342423776,9,8
GSE53697,RPS16,0.1427882871770283,0.5738733029707344,0.9999543342423776,9,8
GSE53697,RPS15A,0.18429836225103813,0.5853468858873199,0.9999543342423776,9,8
GSE53697,RPS15,0.08983044592250433,0.6597928193921114,0.9999543342423776,9,8
GSE53697,RPL38,0.11119204022993934,0.5646846603754259,0.9999543342423776,9,8
GSE53697,RPL39,-0.018569289503503672,0.9522705115040371,0.9999543342423776,9,8
GSE53697,RPL41,0.1847960347591382,0.47301064118700187,0.9999543342423776,9,8
GSE53697,RPL36A,0.19799111579986017,0.2746973209935963,0.9999543342423776,9,8
GSE53697,RPLP0,0.05779002809727096,0.8009841610457951,0.9999543342423776,9,8
GSE53697,RPLP1,0.2002025018052258,0.4118043231276557,0.9999543342423776,9,8
GSE53697,RPLP2,0.08894056027152253,0.5289616001552313,0.9999543342423776,9,8
GSE53697,MRPL12,0.02154253500431036,0.8328524648898552,0.9999543342423776,9,8
GSE53697,MRPS12,0.13325280786082727,0.4661847034189549,0.9999543342423776,9,8
GSE53697,RPN1,0.08097143186191591,0.6866720419513581,0.9999543342423776,9,8
GSE53697,RPN2,-0.027204155489986448,0.7761113829579769,0.9999543342423776,9,8
GSE53697,RPS2,-0.046939724437804475,0.858466384267973,0.9999543342423776,9,8
GSE53697,RPS3,0.1730276243453801,0.3554053143754141,0.9999543342423776,9,8
GSE53697,RPS3A,0.05190449247175266,0.8222574918676337,0.9999543342423776,9,8
GSE53697,RPS4X,0.3229765622140759,0.20715794709410362,0.9999543342423776,9,8
GSE53697,RPS4Y1,-1.3840702783873136,0.2729661662367297,0.9999543342423776,9,8
GSE53697,RPS5,0.18901283516989587,0.317463971889378,0.9999543342423776,9,8
GSE53697,RPS14,0.24091751209651324,0.3047424997994084,0.9999543342423776,9,8
GSE53697,RPS13,0.3539476679918483,0.2691130840206038,0.9999543342423776,9,8
GSE53697,RPS12,0.21132939981193033,0.3753550433141405,0.9999543342423776,9,8
GSE53697,RPS11,0.12939112500087102,0.42795655891626116,0.9999543342423776,9,8
GSE53697,RPS10,0.04632914245066422,0.8323464855344558,0.9999543342423776,9,8
GSE53697,RPS9,0.10678899290084232,0.6301082970573719,0.9999543342423776,9,8
GSE53697,RYR2,-0.14508997596660045,0.5028106915310033,0.9999543342423776,9,8
GSE53697,RPS8,0.17198505034900613,0.4572212818995207,0.9999543342423776,9,8
GSE53697,RPS6KB2,-0.0771395489077813,0.7145152170157265,0.9999543342423776,9,8
GSE53697,RPS6KB1,-0.005644947641271436,0.9042576510385592,0.9999543342423776,9,8
GSE53697,RPS6KA3,-0.009540825440637946,0.9529126995095135,0.9999543342423776,9,8
GSE53697,RPS6KA2,-0.04364133069250631,0.55083730893289,0.9999543342423776,9,8
GSE53697,RPS6KA1,0.1419857810905203,0.4689583514922031,0.9999543342423776,9,8
GSE53697,RPS6,0.2371966214123109,0.24157450876549386,0.9999543342423776,9,8
GSE53697,RPS7,-0.16753044849058796,0.3117950353898865,0.9999543342423776,9,8
GSE53697,RYR3,0.038776863635545666,0.898745696349174,0.9999543342423776,9,8
GSE53697,S100A1,-0.003523806642313332,0.9855874241445821,0.9999543342423776,9,8
GSE53697,SORT1,0.18267511032615502,0.36106680888847653,0.9999543342423776,9,8
GSE53697,CLEC11A,-0.003758858102088425,0.969612416149082,0.9999543342423776,9,8
GSE53697,SCML1,-0.017144544627354374,0.9267710910359066,0.9999543342423776,9,8
GSE53697,SCN1A,-0.0145048191726449,0.9572249710508172,0.9999543342423776,9,8
GSE53697,SCN1B,-0.024144504001649914,0.8574411751975339,0.9999543342423776,9,8
GSE53697,SCN2A,-0.022650889797596108,0.9552196723997959,0.9999543342423776,9,8
GSE53697,SCN2B,-0.004757839993332347,0.9855236984336488,0.9999543342423776,9,8
GSE53697,SCN3A,-0.09853206635301603,0.3801690079804285,0.9999543342423776,9,8
GSE53697,SCN4A,-0.08497917778490327,0.7548754043094845,0.9999543342423776,9,8
GSE53697,SCN4B,0.10164146504504146,0.5762238184260893,0.9999543342423776,9,8
GSE53697,SCN5A,-0.19812580753842024,0.2675653317859127,0.9999543342423776,9,8
GSE53697,SCN7A,0.15434522897339464,0.5368978019745255,0.9999543342423776,9,8
GSE53697,SCN8A,-0.07261076553472634,0.7906667467444625,0.9999543342423776,9,8
GSE53697,SCN9A,0.0456261896639889,0.7358831923858475,0.9999543342423776,9,8
GSE53697,SCN10A,-0.038752668837001486,0.47338299835561737,0.9999543342423776,9,8
GSE53697,SCNN1A,-0.21488956764482475,0.1287767918738799,0.9999543342423776,9,8
GSE53697,SCNN1B,-0.020082006138712333,0.7276503394788953,0.9999543342423776,9,8
GSE53697,SCNN1D,-0.06061961789665382,0.8483370096265547,0.9999543342423776,9,8
GSE53697,CCL14,-0.039116927000674206,0.6208790751575579,0.9999543342423776,9,8
GSE53697,CCL13,-0.028823468543139233,0.5955112483901064,0.9999543342423776,9,8
GSE53697,CCL8,-0.09552808394407596,0.49511467453582036,0.9999543342423776,9,8
GSE53697,CCL5,-0.21678708101509925,0.5925758695384596,0.9999543342423776,9,8
GSE53697,CCL4,0.0392947533992577,0.781888897565225,0.9999543342423776,9,8
GSE53697,CCL3,0.09865430558208782,0.5420787355718817,0.9999543342423776,9,8
GSE53697,SCD,0.5499076652208021,0.027822842175519665,0.9999543342423776,9,8
GSE53697,CCL2,1.0388645149672135,0.015010536410285063,0.9999543342423776,9,8
GSE53697,SRL,0.014839011086901222,0.8871241787836437,0.9999543342423776,9,8
GSE53697,SCTR,0.014896809006850475,0.8781754683943076,0.9999543342423776,9,8
GSE53697,SCT,-0.07884548205503916,0.7340190959778377,0.9999543342423776,9,8
GSE53697,SCP2,0.2883825462382097,0.2068011895533925,0.9999543342423776,9,8
GSE53697,SCO1,0.1941846127172573,0.07334442744993411,0.9999543342423776,9,8
GSE53697,SCNN1G,-0.06665083863220672,0.5145195420697043,0.9999543342423776,9,8
GSE53697,CCL1,-0.04556965040113693,0.5620148049528004,0.9999543342423776,9,8
GSE53697,CCL19,-0.06610930330152781,0.7267849998240264,0.9999543342423776,9,8
GSE53697,ATXN7,-0.10382341068623102,0.4098029793536556,0.9999543342423776,9,8
GSE53697,ATXN1,-0.02814430743030716,0.7378454912969945,0.9999543342423776,9,8
GSE53697,S100A2,-0.011556781572996944,0.9281920873705161,0.9999543342423776,9,8
GSE53697,S100A3,0.020118243460050977,0.9160902271577456,0.9999543342423776,9,8
GSE53697,S100A4,-0.13500897827963043,0.7282254466539566,0.9999543342423776,9,8
GSE53697,S100A5,-0.04781134757971153,0.6303551414712794,0.9999543342423776,9,8
GSE53697,S100A6,0.0070666889794566146,0.9841966621181399,0.9999543342423776,9,8
GSE53697,S100A7,0.022759515566906273,0.5862140467365897,0.9999543342423776,9,8
GSE53697,S100A8,-0.46048462499247744,0.5738425651602062,0.9999543342423776,9,8
GSE53697,S100A9,-0.2969338008982789,0.7410646372715645,0.9999543342423776,9,8
GSE53697,S100A10,0.3549467774341002,0.44882966253668377,0.9999543342423776,9,8
GSE53697,S100A11,0.30269297246846705,0.5348554386437544,0.9999543342423776,9,8
GSE53697,S100A12,-0.6026891635755867,0.11464105752525,0.9999543342423776,9,8
GSE53697,S100A13,-0.013821077230864454,0.9551018718009565,0.9999543342423776,9,8
GSE53697,S100B,0.4992140002935912,0.01223992610993081,0.9999543342423776,9,8
GSE53697,S100P,-0.13713751311084132,0.41763022842121234,0.9999543342423776,9,8
GSE53697,SAA1,-0.3773360838355849,0.31634587672483594,0.9999543342423776,9,8
GSE53697,SAA2,-0.39055048682544236,0.12173270425011443,0.9999543342423776,9,8
GSE53697,SAA4,-0.0009381069773455042,0.9916041388898909,0.9999543342423776,9,8
GSE53697,SC5DL,0.3498965919649626,0.29171006643144803,0.9999543342423776,9,8
GSE53697,SC4MOL,0.4399842328724466,0.2110303262275009,0.9999543342423776,9,8
GSE53697,SBF1,-0.09615862640777273,0.6060125852623518,0.9999543342423776,9,8
GSE53697,SATB1,-0.060509232043567174,0.7015194623156096,0.9999543342423776,9,8
GSE53697,SAT1,-0.20755176501498873,0.31104245037543105,0.9999543342423776,9,8
GSE53697,TSPAN31,0.21559154213238063,0.4139267827199993,0.9999543342423776,9,8
GSE53697,ATXN2,-0.04743834643508116,0.7572675133051787,0.9999543342423776,9,8
GSE53697,SARS,-0.017753271092706413,0.9326030316123788,0.9999543342423776,9,8
GSE53697,SALL1,0.198758078392828,0.48908690829858414,0.9999543342423776,9,8
GSE53697,SALL2,0.1994121191842888,0.23299780454506466,0.9999543342423776,9,8
GSE53697,ACSM3,0.27509311687255655,0.1787501156429416,0.9999543342423776,9,8
GSE53697,SAG,-0.06716994786467176,0.1643118535359899,0.9999543342423776,9,8
